street,street_type,street_name,municipality,province,country,latitude,longitude,geo_source
C/ GENERAL NAVARRO SANGRÃN,C/,GENERAL NAVARRO SANGRÃN,Valencia,Valencia,Spain,39.4714632,-0.366336,nominatim
C/ HORTS,C/,HORTS,Valencia,Valencia,Spain,39.4798723,-0.3803938,nominatim
PL BOTÃNIC ROBILLARD,PL,BOTÃNIC ROBILLARD,Valencia,Valencia,Spain,39.4826003,-0.3283883,nominatim
C/ PRESEN SÃEZ DE DESCATLLAR (PROFESSORA),C/,PRESEN SÃEZ DE DESCATLLAR (PROFESSORA),Valencia,Valencia,Spain,39.465573,-0.4001406,nominatim
C/ PINTOR FERRER CALATAYUD,C/,PINTOR FERRER CALATAYUD,Valencia,Valencia,Spain,39.4674138,-0.3370973,nominatim
C/ PINTOR VILA PRADES,C/,PINTOR VILA PRADES,Valencia,Valencia,Spain,39.470104,-0.3898982,nominatim
C/ ARGENTER QUINZÃ,C/,ARGENTER QUINZÃ,Valencia,Valencia,Spain,39.4277763,-0.3634309,nominatim
C/ REVEREND JOSEP NOGUERA,C/,REVEREND JOSEP NOGUERA,Valencia,Valencia,Spain,39.4436802,-0.3924033,nominatim
C/ REVEREND RAFAEL TRAMOYERES,C/,REVEREND RAFAEL TRAMOYERES,Valencia,Valencia,Spain,39.4848116,-0.3601597,nominatim
C/ HIGINIO NOJA (PROFESSOR),C/,HIGINIO NOJA (PROFESSOR),Valencia,Valencia,Spain,39.4615582,-0.3463346,nominatim
C/ SANT CLEMENT,C/,SANT CLEMENT,Valencia,Valencia,Spain,39.490044,-0.4029197,nominatim
C/ SANT MIQUEL,C/,SANT MIQUEL,Valencia,Valencia,Spain,39.1869621,-0.4352074,nominatim
PG RUSSAFA,PG,RUSSAFA,Valencia,Valencia,Spain,39.4681602,-0.3752316,nominatim
C/ JACOMART,C/,JACOMART,Valencia,Valencia,Spain,39.496757,-0.3763899,nominatim
C/ GONZALO RAMIRO PEDRER,C/,GONZALO RAMIRO PEDRER,Valencia,Valencia,Spain,39.4900545,-0.3792354,nominatim
C/ GRAVADOR ESTEVE,C/,GRAVADOR ESTEVE,Valencia,Valencia,Spain,39.485808,-0.4469792,nominatim
CV GODELLA,CV,GODELLA,Valencia,Valencia,Spain,39.5599647,-0.4317331,nominatim
C/ GODELLETA,C/,GODELLETA,Valencia,Valencia,Spain,39.4533349,-0.6066031,nominatim
C/ FRA PERE VIVES,C/,FRA PERE VIVES,Valencia,Valencia,Spain,39.4866437,-0.3732199,nominatim
C/ FRANCESC CLIMENT,C/,FRANCESC CLIMENT,Valencia,Valencia,Spain,39.4558448,-0.3864203,nominatim
C/ FIGUERETA,C/,FIGUERETA,Valencia,Valencia,Spain,40.0918147,0.1328108,nominatim
C/ FLORS,C/,FLORS,Valencia,Valencia,Spain,39.4710782,-0.3643245,nominatim
C/ ERUDIT ORELLANA,C/,ERUDIT ORELLANA,Valencia,Valencia,Spain,39.4707993,-0.3873649,nominatim
C/ ESCULTOR PIQUER,C/,ESCULTOR PIQUER,Valencia,Valencia,Spain,39.4921689,-0.3765095,nominatim
C/ EN PLOM,C/,EN PLOM,Valencia,Valencia,Spain,39.4751601,-0.3833605,nominatim
C/ EMPERADOR,C/,EMPERADOR,Valencia,Valencia,Spain,39.5853426,-1.3656631,nominatim
PL PERE MARIA ORTS I BOSCH (HISTORIADOR),PL,PERE MARIA ORTS I BOSCH (HISTORIADOR),Valencia,Valencia,Spain,39.4703127,-0.4137986,nominatim
C/ ELCANO,C/,ELCANO,Valencia,Valencia,Spain,37.9260521,-0.7260481,nominatim
C/ DOCTOR BLAY,C/,DOCTOR BLAY,Valencia,Valencia,Spain,39.4821712,-0.3989967,nominatim
C/ XEST,C/,XEST,Valencia,Valencia,Spain,39.4645712,-0.4667821,nominatim
C/ CORREDORS,C/,CORREDORS,Valencia,Valencia,Spain,39.4786723,-0.3796504,nominatim
C/ COLL DE RATES,C/,COLL DE RATES,Valencia,Valencia,Spain,39.4512719,-0.3347662,nominatim
C/ CERAMISTA BAYARRI,C/,CERAMISTA BAYARRI,Valencia,Valencia,Spain,39.4902519,-0.3874483,nominatim
C/ CARRERES PUCHALT,C/,CARRERES PUCHALT,Valencia,Valencia,Spain,39.4835688,-0.3591964,nominatim
ENTD CASA DEL CACHONDO,ENTD,CASA DEL CACHONDO,Valencia,Valencia,Spain,39.4262192,-0.3696471,nominatim
CAMI CABANYAL,CAMI,CABANYAL,Valencia,Valencia,Spain,39.4736861,-0.3372178,nominatim
CAMI BENIFARAIG A MONTCADA,CAMI,BENIFARAIG A MONTCADA,Valencia,Valencia,Spain,39.5215874,-0.3865955,nominatim
PL CENTENAR DE LA PLOMA,PL,CENTENAR DE LA PLOMA,Valencia,Valencia,Spain,39.4782066,-0.3791227,nominatim
C/ XARAFULL,C/,XARAFULL,Valencia,Valencia,Spain,39.1398863,-1.0728491,nominatim
C/ JERONI DE MONTSORIU,C/,JERONI DE MONTSORIU,Valencia,Valencia,Spain,39.4653411,-0.3401394,nominatim
PL CARDENAL MONESCILLO,PL,CARDENAL MONESCILLO,Valencia,Valencia,Spain,39.4967208,-0.3984304,nominatim
C/ BEAT JUAN GRANDE,C/,BEAT JUAN GRANDE,Valencia,Valencia,Spain,39.4772424,-0.3299298,nominatim
CAMI BARRAQUES DE LLUNA,CAMI,BARRAQUES DE LLUNA,Valencia,Valencia,Spain,39.4976159,-0.388409,nominatim
C/ BATEL,C/,BATEL,Valencia,Valencia,Spain,39.4826266,-0.3874036,nominatim
C/ AIACOR,C/,AIACOR,Valencia,Valencia,Spain,38.9666483,-0.5814145,nominatim
C/ ESTRET DE LA COMPANYIA,C/,ESTRET DE LA COMPANYIA,Valencia,Valencia,Spain,39.4750145,-0.3779106,nominatim
C/ ALMIRALL CADARSO,C/,ALMIRALL CADARSO,Valencia,Valencia,Spain,39.4651814,-0.3679163,nominatim
C/ ALEGRET,C/,ALEGRET,Valencia,Valencia,Spain,39.4870478,-0.358503,nominatim
CTRA ALBUIXEC A MAUELLA,CTRA,ALBUIXEC A MAUELLA,Valencia,Valencia,Spain,39.5492539,-0.3339669,nominatim
ENTD SANQUES,ENTD,SANQUES,Valencia,Valencia,Spain,39.4356559,-0.3436864,nominatim
C/ PARE PORTA,C/,PARE PORTA,Valencia,Valencia,Spain,39.4598079,-0.3356245,nominatim
C/ PARE PRESENTAT,C/,PARE PRESENTAT,Valencia,Valencia,Spain,39.4409128,-0.364723,nominatim
C/ REMOLÃ,C/,REMOLÃ,Valencia,Valencia,Spain,39.0951636,-0.4183817,nominatim
C/ CREUETA ALTA,C/,CREUETA ALTA,Valencia,Valencia,Spain,39.4340116,-0.377444,nominatim
C/ JOSEP MELIÃ (PIGMALION),C/,JOSEP MELIÃ (PIGMALION),Valencia,Valencia,Spain,39.4883037,-0.386273,nominatim
ENTD FISCAL,ENTD,FISCAL,Valencia,Valencia,Spain,39.4470847,-0.3509685,nominatim
C/ NUMERO OCHO,C/,NUMERO OCHO,Valencia,Valencia,Spain,38.0610455,-0.7075148,nominatim
ENTD VENTURA,ENTD,VENTURA,Valencia,Valencia,Spain,39.2866718,-0.2845205,nominatim
C/ ARQUITECTE GUASTAVINO,C/,ARQUITECTE GUASTAVINO,Valencia,Valencia,Spain,39.4641189,-0.3266801,nominatim
C/ FUNDICION,C/,FUNDICION,Valencia,Valencia,Spain,39.6563416,-0.2213492,nominatim
C/ TRAVESIA DEL MERCADO,C/,TRAVESIA DEL MERCADO,Valencia,Valencia,Spain,39.591607,-0.5520462,nominatim
C/ LAS MONJAS,C/,LAS MONJAS,Valencia,Valencia,Spain,39.4643288,-1.3007385,nominatim
C/ JOAN MERCADER,C/,JOAN MERCADER,Valencia,Valencia,Spain,39.4698075,-0.3341834,nominatim
C/ TENOR LAURI VOLPI,C/,TENOR LAURI VOLPI,Valencia,Valencia,Spain,39.4876859,-0.3929593,nominatim
C/ VALDELINARES,C/,VALDELINARES,Valencia,Valencia,Spain,39.5628466,-0.5531522,nominatim
CAMI TORRETA,CAMI,TORRETA,Valencia,Valencia,Spain,39.3512081,-0.3859246,nominatim
C/ VELERO,C/,VELERO,Valencia,Valencia,Spain,38.3560135,-0.4306748,nominatim
CTRA VOLANT,CTRA,VOLANT,Valencia,Valencia,Spain,39.5228687,-0.360952,nominatim
C/ SALVADOR RUBIO,C/,SALVADOR RUBIO,Valencia,Valencia,Spain,39.4988378,-0.3943857,nominatim
C/ PERE BALAGUER,C/,PERE BALAGUER,Valencia,Valencia,Spain,38.2700545,-0.682655,nominatim
C/ OLBA,C/,OLBA,Valencia,Valencia,Spain,39.4885054,-0.3853902,nominatim
CTRA RIU,CTRA,RIU,Valencia,Valencia,Spain,39.4375103,-0.3436553,nominatim
C/ MONGO,C/,MONGO,Valencia,Valencia,Spain,39.1258614,-0.561995,nominatim
C/ FRANCESC BARRACHINA ESTEBAN,C/,FRANCESC BARRACHINA ESTEBAN,Valencia,Valencia,Spain,39.485903,-0.3939311,nominatim
SENDA GODELLA,SENDA,GODELLA,Valencia,Valencia,Spain,39.5165581,-0.3982993,nominatim
CAMI GOS GUSS,CAMI,GOS GUSS,Valencia,Valencia,Spain,39.3038392,-0.2916259,nominatim
PL CECS,PL,CECS,Valencia,Valencia,Spain,39.4784046,-0.375616,nominatim
ENTD CONOLES,ENTD,CONOLES,Valencia,Valencia,Spain,39.4451263,-0.3622232,nominatim
C/ BLOC DELS PORTUARIS,C/,BLOC DELS PORTUARIS,Valencia,Valencia,Spain,39.4686128,-0.3276426,nominatim
PL BOTXA,PL,BOTXA,Valencia,Valencia,Spain,39.4731671,-0.3827997,nominatim
ENTD CASA DELS MINGUETS,ENTD,CASA DELS MINGUETS,Valencia,Valencia,Spain,39.434216,-0.3756024,nominatim
C/ CASAS DEL REAL,C/,CASAS DEL REAL,Valencia,Valencia,Spain,39.4700893,-0.3555417,nominatim
PL DOCTOR TORRENS,PL,DOCTOR TORRENS,Valencia,Valencia,Spain,39.4581264,-0.3650052,nominatim
C/ ESCULTOR MORA CIRUJEDA,C/,ESCULTOR MORA CIRUJEDA,Valencia,Valencia,Spain,39.4913352,-0.3597803,nominatim
C/ AITANA,C/,AITANA,Valencia,Valencia,Spain,39.981531,-0.0725666,nominatim
C/ LLANTERNA,C/,LLANTERNA,Valencia,Valencia,Spain,39.4718957,-0.3776887,nominatim
C/ LLIRI,C/,LLIRI,Valencia,Valencia,Spain,39.4600871,-0.3382093,nominatim
C/ MARE SACRAMENT,C/,MARE SACRAMENT,Valencia,Valencia,Spain,39.4805719,-0.3728541,nominatim
C/ MESTRE BELLVER,C/,MESTRE BELLVER,Valencia,Valencia,Spain,39.4664822,-0.3908648,nominatim
C/ MESTRE GOZALBO,C/,MESTRE GOZALBO,Valencia,Valencia,Spain,39.6424842,-0.5784428,nominatim
C/ MESTRE JOSEP SERRANO,C/,MESTRE JOSEP SERRANO,Valencia,Valencia,Spain,39.0517117,-0.4584088,nominatim
C/ MARISCAL FOCH,C/,MARISCAL FOCH,Valencia,Valencia,Spain,39.5023281,-0.4220144,nominatim
C/ MENDOZA,C/,MENDOZA,Valencia,Valencia,Spain,39.4858833,-1.100548,nominatim
PL MERCAT,PL,MERCAT,Valencia,Valencia,Spain,39.4739439,-0.3784016,nominatim
C/ NUMÃNCIA,C/,NUMÃNCIA,Valencia,Valencia,Spain,39.4743271,-0.377198,nominatim
C/ PASTOR AYCART,C/,PASTOR AYCART,Valencia,Valencia,Spain,39.431448,-0.3637966,nominatim
CAMI PENYA-ROJA,CAMI,PENYA-ROJA,Valencia,Valencia,Spain,39.4627445,-0.3563059,nominatim
CN PICANYA,CN,PICANYA,Valencia,Valencia,Spain,39.4353965,-0.4358777,nominatim
C/ PICAIO,C/,PICAIO,Valencia,Valencia,Spain,40.4320383,-0.252322,nominatim
C/ PINTOR RICARD VERDE,C/,PINTOR RICARD VERDE,Valencia,Valencia,Spain,39.4724394,-0.359421,nominatim
C/ PINTOR SOROLLA,C/,PINTOR SOROLLA,Valencia,Valencia,Spain,38.3475985,-0.4850101,nominatim
AV PIUS XII,AV,PIUS XII,Valencia,Valencia,Spain,39.4788059,-0.391199,nominatim
C/ POLLASTRE,C/,POLLASTRE,Valencia,Valencia,Spain,39.4735517,-0.3727271,nominatim
C/ RAGA,C/,RAGA,Valencia,Valencia,Spain,39.4779601,-0.3795474,nominatim
C/ RAMBLA,C/,RAMBLA,Valencia,Valencia,Spain,39.1535862,-0.4398909,nominatim
CTRA ROCS,CTRA,ROCS,Valencia,Valencia,Spain,39.4438472,-0.3517709,nominatim
C/ ROSARI,C/,ROSARI,Valencia,Valencia,Spain,38.988151,-0.4701307,nominatim
C/ SANT IGNASI DE LOIOLA,C/,SANT IGNASI DE LOIOLA,Valencia,Valencia,Spain,39.473487,-0.3901601,nominatim
PL SANT NICOLAU,PL,SANT NICOLAU,Valencia,Valencia,Spain,39.4760742,-0.3791161,nominatim
C/ SANTA EULÃLIA,C/,SANTA EULÃLIA,Valencia,Valencia,Spain,38.5379055,-0.8192934,nominatim
C/ SEGÃRIA,C/,SEGÃRIA,Valencia,Valencia,Spain,38.8301155,0.0153167,nominatim
C/ SUECA,C/,SUECA,Valencia,Valencia,Spain,39.4621194,-0.3755517,nominatim
C/ TOSSALET,C/,TOSSALET,Valencia,Valencia,Spain,38.6857977,-0.2705335,nominatim
CRO TRAMOYERES,CRO,TRAMOYERES,Valencia,Valencia,Spain,39.4731899,-0.3304576,nominatim
C/ TRIRREM,C/,TRIRREM,Valencia,Valencia,Spain,39.4868482,-0.3844779,nominatim
C/ VENTA DEL MORO,C/,VENTA DEL MORO,Valencia,Valencia,Spain,39.4898625,-1.0887597,nominatim
C/ VESCOMTE DE VALDESOTO,C/,VESCOMTE DE VALDESOTO,Valencia,Valencia,Spain,38.6752469,-0.811569,nominatim
C/ ASSAONADORS,C/,ASSAONADORS,Valencia,Valencia,Spain,39.4748955,-0.3769738,nominatim
C/ PACO SANZ,C/,PACO SANZ,Valencia,Valencia,Spain,39.4493692,-0.3922953,nominatim
C/ ZAMORA,C/,ZAMORA,Valencia,Valencia,Spain,39.4929451,-0.3822994,nominatim
C/ LOLA GAOS (ACTRIU),C/,LOLA GAOS (ACTRIU),Valencia,Valencia,Spain,39.4599565,-0.4608114,nominatim
C/ PINTOR RAFAEL SOLBES,C/,PINTOR RAFAEL SOLBES,Valencia,Valencia,Spain,39.4400955,-0.3902834,nominatim
PTGE EUSEBI SEMPERE,PTGE,EUSEBI SEMPERE,Valencia,Valencia,Spain,39.4750298,-0.3547041,nominatim
C/ MARTINET,C/,MARTINET,Valencia,Valencia,Spain,39.5511372,-0.4883357,nominatim
C/ DANIEL BALACIART,C/,DANIEL BALACIART,Valencia,Valencia,Spain,39.4795734,-0.3566708,nominatim
PL SANTIAGO SUÃREZ (SANTI),PL,SANTIAGO SUÃREZ (SANTI),Valencia,Valencia,Spain,39.4524588,-0.388281,nominatim
C/ PG NUM.73,C/,PG NUM.73,Valencia,Valencia,Spain,39.5007582,-0.3428688,nominatim
PL NOU MOLES,PL,NOU MOLES,Valencia,Valencia,Spain,39.4713717,-0.393698,nominatim
C/ MARIA DE MOLINA,C/,MARIA DE MOLINA,Valencia,Valencia,Spain,39.45248,-0.3900487,nominatim
C/ BISBESSA,C/,BISBESSA,Valencia,Valencia,Spain,39.4746215,-0.3818278,nominatim
C/ BLANES,C/,BLANES,Valencia,Valencia,Spain,39.4730775,-0.3783695,nominatim
PL CALABUIG,PL,CALABUIG,Valencia,Valencia,Spain,39.4642124,-0.3319066,nominatim
PL VIRIAT,PL,VIRIAT,Valencia,Valencia,Spain,39.4750516,-0.3824399,nominatim
C/ CARDA,C/,CARDA,Valencia,Valencia,Spain,39.4750324,-0.3804072,nominatim
C/ CUINES,C/,CUINES,Valencia,Valencia,Spain,39.476237,-0.376891,nominatim
C/ CONSOL,C/,CONSOL,Valencia,Valencia,Spain,38.5992626,-0.0507907,nominatim
C/ PERAIRES,C/,PERAIRES,Valencia,Valencia,Spain,39.4564323,-0.4077099,nominatim
C/ DOCTOR ROMAGOSA,C/,DOCTOR ROMAGOSA,Valencia,Valencia,Spain,39.4705638,-0.3724385,nominatim
C/ SEC,C/,SEC,Valencia,Valencia,Spain,39.44621,-0.3675526,nominatim
CAMI FONTS,CAMI,FONTS,Valencia,Valencia,Spain,39.4410979,-0.374733,nominatim
C/ HERNÃNDEZ LÃZARO,C/,HERNÃNDEZ LÃZARO,Valencia,Valencia,Spain,39.475576,-0.4036058,nominatim
C/ IGNACIO ZULOAGA,C/,IGNACIO ZULOAGA,Valencia,Valencia,Spain,39.448953,-0.3355516,nominatim
C/ JUAN GINER,C/,JUAN GINER,Valencia,Valencia,Spain,39.4846475,-0.3593564,nominatim
C/ LLEONS,C/,LLEONS,Valencia,Valencia,Spain,39.1783455,-0.2382781,nominatim
CAMI MASSALFASSAR,CAMI,MASSALFASSAR,Valencia,Valencia,Spain,39.5519591,-0.3252871,nominatim
C/ NICOLAU DE MONTSORIU,C/,NICOLAU DE MONTSORIU,Valencia,Valencia,Spain,39.4732546,-0.3310656,nominatim
C/ RÃFOL,C/,RÃFOL,Valencia,Valencia,Spain,39.4721415,-0.3801503,nominatim
CAMI SABONER,CAMI,SABONER,Valencia,Valencia,Spain,39.4351059,-0.3964616,nominatim
C/ SALVADOR PAU,C/,SALVADOR PAU,Valencia,Valencia,Spain,39.4705478,-0.352927,nominatim
C/ TIMONEDA,C/,TIMONEDA,Valencia,Valencia,Spain,39.4692408,-0.3872783,nominatim
ENTD VALERO,ENTD,VALERO,Valencia,Valencia,Spain,39.4191935,-0.3391972,nominatim
C/ VIVER,C/,VIVER,Valencia,Valencia,Spain,39.5033956,-0.4378123,nominatim
C/ ALFARA DEL PATRIARCA,C/,ALFARA DEL PATRIARCA,Valencia,Valencia,Spain,39.537195,-0.3707085,nominatim
C/ ESCULTOR VICENTE RODILLA,C/,ESCULTOR VICENTE RODILLA,Valencia,Valencia,Spain,39.4577725,-0.3908936,nominatim
C/ OCTAVIO VICENT (ESCULTOR),C/,OCTAVIO VICENT (ESCULTOR),Valencia,Valencia,Spain,39.4617905,-0.3546367,nominatim
AV FERNANDO ABRIL MARTORELL,AV,FERNANDO ABRIL MARTORELL,Valencia,Valencia,Spain,39.4453717,-0.372665,nominatim
C/ BRASIL,C/,BRASIL,Valencia,Valencia,Spain,38.5366041,-0.1515767,nominatim
C/ CAP JUBI,C/,CAP JUBI,Valencia,Valencia,Spain,39.4596767,-0.3707046,nominatim
PG CANTA-RANES,PG,CANTA-RANES,Valencia,Valencia,Spain,39.4553772,-0.3309526,nominatim
AV PALMARET,AV,PALMARET,Valencia,Valencia,Spain,39.515563,-0.3791804,nominatim
C/ ALCALDE ALBORS,C/,ALCALDE ALBORS,Valencia,Valencia,Spain,39.4724694,-0.3953339,nominatim
C/ CAVANILLES,C/,CAVANILLES,Valencia,Valencia,Spain,39.4821423,-0.3650399,nominatim
PL CISNEROS,PL,CISNEROS,Valencia,Valencia,Spain,39.477951,-0.3758625,nominatim
C/ COMTE D'OLIVA,C/,COMTE D'OLIVA,Valencia,Valencia,Spain,39.4733203,-0.3328053,nominatim
PL COMTE DE PESTAGUA,PL,COMTE DE PESTAGUA,Valencia,Valencia,Spain,39.4618021,-0.3329818,nominatim
C/ CONSERVA,C/,CONSERVA,Valencia,Valencia,Spain,39.4650223,-0.344656,nominatim
C/ CREUER,C/,CREUER,Valencia,Valencia,Spain,39.4845192,-0.3881061,nominatim
C/ XULILLA,C/,XULILLA,Valencia,Valencia,Spain,39.6391697,-0.5006001,nominatim
C/ DAROCA,C/,DAROCA,Valencia,Valencia,Spain,39.4959992,-0.3687151,nominatim
C/ FERRERS,C/,FERRERS,Valencia,Valencia,Spain,39.4380464,-0.490286,nominatim
C/ FOGAINERS,C/,FOGAINERS,Valencia,Valencia,Spain,39.460336,-0.4058024,nominatim
C/ DOCTOR NAVARRO GIL,C/,DOCTOR NAVARRO GIL,Valencia,Valencia,Spain,39.4958855,-0.3735617,nominatim
C/ DOCTOR SUMSI,C/,DOCTOR SUMSI,Valencia,Valencia,Spain,38.9838546,-0.5299988,nominatim
C/ CALLAO,C/,CALLAO,Valencia,Valencia,Spain,39.1605011,-0.4277554,nominatim
C/ BLANCH,C/,BLANCH,Valencia,Valencia,Spain,39.4550747,-0.3708421,nominatim
C/ ALMIRALL,C/,ALMIRALL,Valencia,Valencia,Spain,39.4651814,-0.3679163,nominatim
C/ ESCULTOR JOSEP CAPUZ,C/,ESCULTOR JOSEP CAPUZ,Valencia,Valencia,Spain,39.4601769,-0.3616322,nominatim
C/ ESCULTOR PONZANELLI,C/,ESCULTOR PONZANELLI,Valencia,Valencia,Spain,39.4903219,-0.3863171,nominatim
C/ FRANCESC MIRALLES,C/,FRANCESC MIRALLES,Valencia,Valencia,Spain,38.5350022,-0.5045983,nominatim
C/ GAIBIEL,C/,GAIBIEL,Valencia,Valencia,Spain,39.9880003,-0.033372,nominatim
C/ ACÃCIES,C/,ACÃCIES,Valencia,Valencia,Spain,39.6814392,-0.7330028,nominatim
C/ GENERAL PRIM,C/,GENERAL PRIM,Valencia,Valencia,Spain,38.3562974,-0.4878551,nominatim
AV GIORGETA,AV,GIORGETA,Valencia,Valencia,Spain,39.4562611,-0.3825472,nominatim
C/ GRAVADOR JORDÃN,C/,GRAVADOR JORDÃN,Valencia,Valencia,Spain,38.7823595,-0.4405511,nominatim
C/ GRANADA,C/,GRANADA,Valencia,Valencia,Spain,38.3722112,-0.4881279,nominatim
C/ GRESES,C/,GRESES,Valencia,Valencia,Spain,39.487732,-0.3583451,nominatim
C/ HEROI ROMEU,C/,HEROI ROMEU,Valencia,Valencia,Spain,39.4687121,-0.3895402,nominatim
C/ XABEC,C/,XABEC,Valencia,Valencia,Spain,39.4814235,-0.3865424,nominatim
C/ SABONERIA,C/,SABONERIA,Valencia,Valencia,Spain,39.4850137,-0.3742756,nominatim
C/ LLENYA,C/,LLENYA,Valencia,Valencia,Spain,39.4325759,-0.3775951,nominatim
C/ DUNES,C/,DUNES,Valencia,Valencia,Spain,39.3022249,-0.2907168,nominatim
C/ LEANDRO DE SARALEGUI,C/,LEANDRO DE SARALEGUI,Valencia,Valencia,Spain,39.4751629,-0.3482478,nominatim
C/ MESTRES,C/,MESTRES,Valencia,Valencia,Spain,39.1917348,-0.5048812,nominatim
C/ LUCIO DEL VALLE,C/,LUCIO DEL VALLE,Valencia,Valencia,Spain,39.47533,-0.3349246,nominatim
CAMI MELIANA,CAMI,MELIANA,Valencia,Valencia,Spain,39.5185675,-0.3529428,nominatim
C/ MENORCA,C/,MENORCA,Valencia,Valencia,Spain,39.4326045,-0.6137186,nominatim
C/ BISBE SOLER,C/,BISBE SOLER,Valencia,Valencia,Spain,39.4826779,-0.3946315,nominatim
C/ PADILLA,C/,PADILLA,Valencia,Valencia,Spain,39.5710012,-1.2054466,nominatim
C/ PARE PEDRO VELASCO,C/,PARE PEDRO VELASCO,Valencia,Valencia,Spain,39.4787581,-0.3291313,nominatim
C/ PATATXO,C/,PATATXO,Valencia,Valencia,Spain,39.4830052,-0.3876725,nominatim
PG PETXINA,PG,PETXINA,Valencia,Valencia,Spain,39.4745751,-0.3973574,nominatim
C/ ANTONIO PONZ,C/,ANTONIO PONZ,Valencia,Valencia,Spain,39.4814171,-0.3272838,nominatim
C/ RAFAEL TENES ESCRICH,C/,RAFAEL TENES ESCRICH,Valencia,Valencia,Spain,39.4992645,-0.4175342,nominatim
PL SANT VICENT FERRER,PL,SANT VICENT FERRER,Valencia,Valencia,Spain,39.577836,-0.3267596,nominatim
C/ SOLLANA,C/,SOLLANA,Valencia,Valencia,Spain,39.451986,-0.3697998,nominatim
C/ TEROL,C/,TEROL,Valencia,Valencia,Spain,39.4616213,-0.4670692,nominatim
C/ BENIRREDRÃ,C/,BENIRREDRÃ,Valencia,Valencia,Spain,39.6467354,-0.4090196,nominatim
C/ SANT COLUMBÃ,C/,SANT COLUMBÃ,Valencia,Valencia,Spain,39.4893819,-0.3576899,nominatim
C/ RAFELGUARAF,C/,RAFELGUARAF,Valencia,Valencia,Spain,39.0231578,-0.4196773,nominatim
C/ ISIDROS,C/,ISIDROS,Valencia,Valencia,Spain,39.468255,-0.4133361,nominatim
C/ CERAMISTA JAUME DE SCALS,C/,CERAMISTA JAUME DE SCALS,Valencia,Valencia,Spain,39.4501568,-0.369331,nominatim
C/ PI BLANC,C/,PI BLANC,Valencia,Valencia,Spain,38.7573411,0.2032816,nominatim
C/ JESUSET DE L'HORT,C/,JESUSET DE L'HORT,Valencia,Valencia,Spain,39.3110181,-0.3170448,nominatim
C/ ENRIQUE VIEDMA VIDAL ( ARQUITECTE),C/,ENRIQUE VIEDMA VIDAL ( ARQUITECTE),Valencia,Valencia,Spain,39.4631097,-0.3573177,nominatim
C/ PLANA ALTA,C/,PLANA ALTA,Valencia,Valencia,Spain,40.4318831,-0.2562588,nominatim
C/ BARRAIX,C/,BARRAIX,Valencia,Valencia,Spain,38.8932724,-0.3698638,nominatim
C/ BENAGUASIL,C/,BENAGUASIL,Valencia,Valencia,Spain,39.6114614,-0.5775873,nominatim
C/ GOYA,C/,GOYA,Valencia,Valencia,Spain,39.4728313,-0.3983633,nominatim
C/ FRANCESC CUBELLS,C/,FRANCESC CUBELLS,Valencia,Valencia,Spain,39.4631292,-0.3334076,nominatim
CAMI ESCOLES DE MALILLA,CAMI,ESCOLES DE MALILLA,Valencia,Valencia,Spain,39.4389934,-0.3700786,nominatim
C/ DAMA D'ELX,C/,DAMA D'ELX,Valencia,Valencia,Spain,39.4607676,-0.3438392,nominatim
C/ CORDELLATS,C/,CORDELLATS,Valencia,Valencia,Spain,39.4746211,-0.3786167,nominatim
C/ CEBRIAN MEZQUITA,C/,CEBRIAN MEZQUITA,Valencia,Valencia,Spain,39.4561168,-0.3887051,nominatim
PL BENIMACLET,PL,BENIMACLET,Valencia,Valencia,Spain,39.486326,-0.3592251,nominatim
C/ ALBENTOSA,C/,ALBENTOSA,Valencia,Valencia,Spain,38.0173238,-0.659138,nominatim
PL PORTA DE LA MAR,PL,PORTA DE LA MAR,Valencia,Valencia,Spain,39.4720773,-0.3684532,nominatim
C/ ALTURA,C/,ALTURA,Valencia,Valencia,Spain,39.8522804,-0.4964481,nominatim
C/ MURLA,C/,MURLA,Valencia,Valencia,Spain,39.4547217,-0.3798051,nominatim
C/ MURTA,C/,MURTA,Valencia,Valencia,Spain,39.5192775,-0.4366703,nominatim
C/ PARE DAMIÃ,C/,PARE DAMIÃ,Valencia,Valencia,Spain,39.4893138,-0.384511,nominatim
C/ PARE VICENT,C/,PARE VICENT,Valencia,Valencia,Spain,39.4571043,-0.3722202,nominatim
C/ PERIS MENCHETA,C/,PERIS MENCHETA,Valencia,Valencia,Spain,39.2001075,-0.3867334,nominatim
C/ POTRIES,C/,POTRIES,Valencia,Valencia,Spain,39.4925629,-0.3924941,nominatim
C/ PROA,C/,PROA,Valencia,Valencia,Spain,37.9942273,-0.6575516,nominatim
C/ RAMON DE ROCAFULL,C/,RAMON DE ROCAFULL,Valencia,Valencia,Spain,39.4732837,-0.3323949,nominatim
C/ RECARED,C/,RECARED,Valencia,Valencia,Spain,39.4729443,-0.382376,nominatim
CAMI SANT PAU,CAMI,SANT PAU,Valencia,Valencia,Spain,38.167097,-0.4821363,nominatim
C/ SERRA GROSSA,C/,SERRA GROSSA,Valencia,Valencia,Spain,38.4003642,-0.4457367,nominatim
C/ TARAZONA,C/,TARAZONA,Valencia,Valencia,Spain,39.4845592,-0.4003398,nominatim
C/ TORREVELLA,C/,TORREVELLA,Valencia,Valencia,Spain,38.0949659,-0.6601328,nominatim
